user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis,posted_year
76561198066375266,http://steamcommunity.com/profiles/76561198066375266,,2014-03-02,,224260,5 of 16 people (31%) found this review helpful,False,0,2014
76561198066377074,http://steamcommunity.com/profiles/76561198066377074,,2014-03-03,,17520,4 of 19 people (21%) found this review helpful,False,0,2014
son113,http://steamcommunity.com/id/son113,,2015-07-17,,105600,No ratings yet,False,2,2015
xMxCxNinjax777x,http://steamcommunity.com/id/xMxCxNinjax777x,,2015-07-17,,236390,No ratings yet,True,0,2015
sam_allen1,http://steamcommunity.com/id/sam_allen1,,2014-04-23,,264930,No ratings yet,True,2,2014
76561198066441288,http://steamcommunity.com/profiles/76561198066441288,,2014-03-04,,17500,No ratings yet,True,0,2014
matt1255555,http://steamcommunity.com/id/matt1255555,,2014-06-25,,270550,No ratings yet,True,2,2014
76561198066448654,http://steamcommunity.com/profiles/76561198066448654,,2014-02-13,"Last edited February 13, 2014.",570,3 of 3 people (100%) found this review helpful,True,2,2014
DementedSwag,http://steamcommunity.com/id/DementedSwag,,2015-06-14,,346110,2 of 2 people (100%) found this review helpful,True,2,2015
SwaRIsLoveSwarIsLife,http://steamcommunity.com/id/SwaRIsLoveSwarIsLife,,2015-08-13,"Last edited August 22, 2015.",299740,1 of 3 people (33%) found this review helpful,True,0,2015
Chivz,http://steamcommunity.com/id/Chivz,,2015-01-16,,222900,No ratings yet,True,0,2015
76561198066516923,http://steamcommunity.com/profiles/76561198066516923,,2013-12-12,,109600,No ratings yet,True,2,2013
76561198066521422,http://steamcommunity.com/profiles/76561198066521422,,2014-06-20,,17410,1 of 1 people (100%) found this review helpful,True,2,2014
yurisahao,http://steamcommunity.com/id/yurisahao,,2014-10-11,"Last edited October 12, 2014.",72850,No ratings yet,True,2,2014
brotherjovan,http://steamcommunity.com/id/brotherjovan,,2014-07-04,,291480,2 of 2 people (100%) found this review helpful,False,1,2014
Gaming_lover,http://steamcommunity.com/id/Gaming_lover,,2015-12-09,,346110,1 of 1 people (100%) found this review helpful,True,2,2015
76561198066563441,http://steamcommunity.com/profiles/76561198066563441,,2014-09-09,,72850,1 of 1 people (100%) found this review helpful,True,2,2014
76561198066578003,http://steamcommunity.com/profiles/76561198066578003,,2013-10-11,,99900,1 of 2 people (50%) found this review helpful,True,1,2013
SasukeUchiha,http://steamcommunity.com/id/SasukeUchiha,1 person found this review funny,2014-11-02,,202970,1 of 7 people (14%) found this review helpful,False,0,2014
76561198066581358,http://steamcommunity.com/profiles/76561198066581358,,2014-12-07,,39000,0 of 5 people (0%) found this review helpful,False,0,2014
76561198066587015,http://steamcommunity.com/profiles/76561198066587015,,2014-12-09,,230410,No ratings yet,True,2,2014
76561198066595883,http://steamcommunity.com/profiles/76561198066595883,,2015-09-11,,730,No ratings yet,True,2,2015
miraco12,http://steamcommunity.com/id/miraco12,,2014-06-29,,218620,0 of 3 people (0%) found this review helpful,True,2,2014
76561198066668960,http://steamcommunity.com/profiles/76561198066668960,,2014-01-21,,221100,0 of 3 people (0%) found this review helpful,True,2,2014
76561198066674501,http://steamcommunity.com/profiles/76561198066674501,,2014-06-29,,50130,1 of 6 people (17%) found this review helpful,True,2,2014
rielle20,http://steamcommunity.com/id/rielle20,,2015-06-21,,333930,0 of 1 people (0%) found this review helpful,True,1,2015
caqui99,http://steamcommunity.com/id/caqui99,,2015-06-21,,34830,No ratings yet,True,2,2015
venom213,http://steamcommunity.com/id/venom213,,2015-06-21,,92000,No ratings yet,True,2,2015
76561198066722478,http://steamcommunity.com/profiles/76561198066722478,,2015-06-21,,202970,No ratings yet,True,2,2015
legolasd,http://steamcommunity.com/id/legolasd,1 person found this review funny,2015-06-21,,209650,No ratings yet,True,2,2015
Camzarg,http://steamcommunity.com/id/Camzarg,,2015-06-21,,208670,No ratings yet,True,2,2015
daisyw,http://steamcommunity.com/id/daisyw,,2012-12-31,,55230,No ratings yet,True,1,2012
s3ba5t13n,http://steamcommunity.com/id/s3ba5t13n,,2013-08-16,,440,1 of 1 people (100%) found this review helpful,True,1,2013
76561198066776523,http://steamcommunity.com/profiles/76561198066776523,,2013-11-15,"Last edited July 26, 2015.",730,3 of 3 people (100%) found this review helpful,True,2,2013
76561198066778792,http://steamcommunity.com/profiles/76561198066778792,,2014-07-23,,219640,1 of 3 people (33%) found this review helpful,True,2,2014
yesiamtall,http://steamcommunity.com/id/yesiamtall,,2014-12-12,"Last edited December 12, 2014.",268750,No ratings yet,True,2,2014
76561198066784792,http://steamcommunity.com/profiles/76561198066784792,,2015-08-28,,346900,1 of 1 people (100%) found this review helpful,True,0,2015
76561198066807290,http://steamcommunity.com/profiles/76561198066807290,,2012-12-16,"Last edited October 18, 2015.",105600,1 of 1 people (100%) found this review helpful,True,2,2012
mrelf,http://steamcommunity.com/id/mrelf,,2015-10-18,,250900,No ratings yet,True,0,2015
AquaLazor,http://steamcommunity.com/id/AquaLazor,,2013-01-06,"Last edited October 18, 2015.",440,No ratings yet,True,2,2013
111190869,http://steamcommunity.com/id/111190869,,2015-05-24,,113400,1 of 1 people (100%) found this review helpful,True,2,2015
ashley6883,http://steamcommunity.com/id/ashley6883,,2014-11-21,,218330,0 of 1 people (0%) found this review helpful,True,2,2014
ayylilmayo,http://steamcommunity.com/id/ayylilmayo,,2014-06-05,,440,0 of 1 people (0%) found this review helpful,True,0,2014
76561198066872262,http://steamcommunity.com/profiles/76561198066872262,3 people found this review funny,2015-11-21,,346110,1 of 1 people (100%) found this review helpful,True,2,2015
76561198066885306,http://steamcommunity.com/profiles/76561198066885306,,2015-01-13,,240,No ratings yet,True,2,2015
76561198066899978,http://steamcommunity.com/profiles/76561198066899978,,2014-02-03,,208090,1 of 1 people (100%) found this review helpful,True,2,2014
nataaloli,http://steamcommunity.com/id/nataaloli,3 people found this review funny,2015-12-02,"Last edited December 2, 2015.",730,3 of 4 people (75%) found this review helpful,True,2,2015
76561198066905703,http://steamcommunity.com/profiles/76561198066905703,,2014-06-27,,251670,2 of 5 people (40%) found this review helpful,True,2,2014
76561198066908782,http://steamcommunity.com/profiles/76561198066908782,,2012-11-14,,4920,No ratings yet,True,0,2012
76561198066920208,http://steamcommunity.com/profiles/76561198066920208,,2015-02-14,,273350,4 of 10 people (40%) found this review helpful,True,1,2015
76561198066935844,http://steamcommunity.com/profiles/76561198066935844,,2015-06-25,,215280,0 of 6 people (0%) found this review helpful,False,1,2015
76561198066948279,http://steamcommunity.com/profiles/76561198066948279,,2015-06-07,"Last edited June 7, 2015.",730,0 of 1 people (0%) found this review helpful,True,2,2015
76561198066969270,http://steamcommunity.com/profiles/76561198066969270,,2015-09-02,,240,2 of 3 people (67%) found this review helpful,True,1,2015
76561198066974978,http://steamcommunity.com/profiles/76561198066974978,2 people found this review funny,2015-04-22,,730,2 of 3 people (67%) found this review helpful,True,1,2015
76561198066976132,http://steamcommunity.com/profiles/76561198066976132,,2015-02-15,,440,No ratings yet,True,1,2015
76561198066976180,http://steamcommunity.com/profiles/76561198066976180,,2014-04-13,,570,No ratings yet,True,1,2014
chenzie,http://steamcommunity.com/id/chenzie,,2015-01-23,,42960,No ratings yet,True,1,2015
76561198066986281,http://steamcommunity.com/profiles/76561198066986281,,2015-01-06,,8930,No ratings yet,False,2,2015
LPTHTF2,http://steamcommunity.com/id/LPTHTF2,,2015-01-03,,206420,No ratings yet,True,2,2015
NiggaZuca,http://steamcommunity.com/id/NiggaZuca,,2014-12-31,,234670,No ratings yet,True,0,2014
xdstrange,http://steamcommunity.com/id/xdstrange,,2014-07-25,"Last edited February 14, 2015.",730,No ratings yet,False,1,2014
therealtomschuster,http://steamcommunity.com/id/therealtomschuster,,2014-02-22,"Last edited June 10, 2014.",233270,No ratings yet,True,0,2014
dhansvid,http://steamcommunity.com/id/dhansvid,,2014-02-19,"Last edited February 16, 2015.",252490,No ratings yet,False,1,2014
76561198067029795,http://steamcommunity.com/profiles/76561198067029795,,2013-09-14,,60,1 of 1 people (100%) found this review helpful,True,2,2013
76561198067034890,http://steamcommunity.com/profiles/76561198067034890,,2013-10-19,"Last edited July 12, 2014.",8870,No ratings yet,True,2,2013
chuunnn,http://steamcommunity.com/id/chuunnn,1 person found this review funny,2015-02-18,,440,No ratings yet,True,2,2015
76561198067044085,http://steamcommunity.com/profiles/76561198067044085,,2014-07-13,,301520,No ratings yet,True,1,2014
pablow12345,http://steamcommunity.com/id/pablow12345,3 people found this review funny,2014-12-18,,335330,3 of 3 people (100%) found this review helpful,False,2,2014
76561198067081484,http://steamcommunity.com/profiles/76561198067081484,,2015-10-27,,349700,1 of 2 people (50%) found this review helpful,False,0,2015
76561198067090020,http://steamcommunity.com/profiles/76561198067090020,,2015-10-30,,317360,No ratings yet,True,2,2015
76561198067098292,http://steamcommunity.com/profiles/76561198067098292,,2015-10-28,,265630,No ratings yet,True,0,2015
AnimeHex,http://steamcommunity.com/id/AnimeHex,,2015-04-09,,304930,No ratings yet,False,2,2015
storagenez,http://steamcommunity.com/id/storagenez,,2014-01-12,,241640,No ratings yet,False,0,2014
Ackkracck,http://steamcommunity.com/id/Ackkracck,,2015-09-09,,570,No ratings yet,True,1,2015
bail420,http://steamcommunity.com/id/bail420,,2015-10-11,,203290,0 of 2 people (0%) found this review helpful,False,2,2015
Teamfortress2016,http://steamcommunity.com/id/Teamfortress2016,,2015-10-11,,13140,No ratings yet,True,0,2015
76561198067194883,http://steamcommunity.com/profiles/76561198067194883,,2014-06-15,,259680,4 of 4 people (100%) found this review helpful,True,0,2014
76561198067200849,http://steamcommunity.com/profiles/76561198067200849,,2013-08-04,,235360,No ratings yet,True,1,2013
76561198067201254,http://steamcommunity.com/profiles/76561198067201254,,2015-05-19,,72850,1 of 1 people (100%) found this review helpful,True,2,2015
NakeeySon,http://steamcommunity.com/id/NakeeySon,,2014-07-12,,570,2 of 2 people (100%) found this review helpful,True,0,2014
76561198067237953,http://steamcommunity.com/profiles/76561198067237953,,2015-10-16,,218620,3 of 3 people (100%) found this review helpful,False,2,2015
76561198067260542,http://steamcommunity.com/profiles/76561198067260542,,2014-07-08,,225080,2 of 2 people (100%) found this review helpful,True,2,2014
76561198067266515,http://steamcommunity.com/profiles/76561198067266515,,2015-09-02,,234140,2 of 3 people (67%) found this review helpful,True,2,2015
patrickkd1,http://steamcommunity.com/id/patrickkd1,,2015-06-24,,208650,No ratings yet,False,0,2015
ShirukeiPoH,http://steamcommunity.com/id/ShirukeiPoH,1 person found this review funny,2015-01-28,"Last edited January 28, 2015.",301750,11 of 20 people (55%) found this review helpful,False,2,2015
BigDogSteeeeeeze,http://steamcommunity.com/id/BigDogSteeeeeeze,2 people found this review funny,2015-07-09,,305980,5 of 9 people (56%) found this review helpful,False,2,2015
jeshdotcom,http://steamcommunity.com/id/jeshdotcom,,2014-06-02,,243470,7 of 13 people (54%) found this review helpful,True,2,2014
HarrisonSteam34,http://steamcommunity.com/id/HarrisonSteam34,,2015-05-22,,310560,No ratings yet,True,2,2015
4hwei,http://steamcommunity.com/id/4hwei,,2015-05-22,,310560,No ratings yet,True,2,2015
Says_REKT,http://steamcommunity.com/id/Says_REKT,,2014-04-04,"Last edited July 4, 2014.",730,No ratings yet,False,2,2014
76561198067363479,http://steamcommunity.com/profiles/76561198067363479,,2012-10-24,,620,No ratings yet,True,2,2012
76561198067371563,http://steamcommunity.com/profiles/76561198067371563,,2011-12-28,,440,No ratings yet,True,2,2011
microsoftwordwastaken,http://steamcommunity.com/id/microsoftwordwastaken,,2014-10-18,,40970,6 of 44 people (14%) found this review helpful,False,0,2014
Z3R0ARMY233,http://steamcommunity.com/id/Z3R0ARMY233,94 people found this review funny,2015-05-25,,268650,109 of 128 people (85%) found this review helpful,True,2,2015
STARKILLER17890,http://steamcommunity.com/id/STARKILLER17890,,2014-12-16,,238090,No ratings yet,True,2,2014
76561198067431798,http://steamcommunity.com/profiles/76561198067431798,,2015-04-23,,218620,No ratings yet,True,1,2015
nicefellow,http://steamcommunity.com/id/nicefellow,,2014-03-12,,251570,0 of 1 people (0%) found this review helpful,True,2,2014
76561198067492431,http://steamcommunity.com/profiles/76561198067492431,,2015-06-27,,233250,0 of 2 people (0%) found this review helpful,True,1,2015
76561198067505065,http://steamcommunity.com/profiles/76561198067505065,,2014-05-14,,730,No ratings yet,True,0,2014
glorytothedprk,http://steamcommunity.com/id/glorytothedprk,,2013-12-21,,220,No ratings yet,True,2,2013
76561198067514928,http://steamcommunity.com/profiles/76561198067514928,,2014-03-27,,570,1 of 1 people (100%) found this review helpful,True,0,2014
svolmanis,http://steamcommunity.com/id/svolmanis,,2015-09-14,,113020,No ratings yet,True,0,2015
76561198067518878,http://steamcommunity.com/profiles/76561198067518878,1 person found this review funny,2015-04-23,"Last edited May 4, 2015.",271590,2 of 3 people (67%) found this review helpful,True,2,2015
76561198067519201,http://steamcommunity.com/profiles/76561198067519201,,2015-01-18,"Last edited February 9, 2015.",730,0 of 1 people (0%) found this review helpful,True,1,2015
xMsPanda,http://steamcommunity.com/id/xMsPanda,,2014-12-08,,304930,No ratings yet,True,1,2014
76561198067531628,http://steamcommunity.com/profiles/76561198067531628,,2015-07-01,,209650,1 of 1 people (100%) found this review helpful,False,0,2015
jcksm61,http://steamcommunity.com/id/jcksm61,,2014-12-12,,238320,No ratings yet,True,2,2014
BrrownBearr,http://steamcommunity.com/id/BrrownBearr,,2014-10-02,,730,No ratings yet,True,0,2014
trolowik,http://steamcommunity.com/id/trolowik,,2012-12-06,,440,No ratings yet,True,2,2012
76561198067593799,http://steamcommunity.com/profiles/76561198067593799,,2014-01-09,,620,1 of 1 people (100%) found this review helpful,True,2,2014
76561198067598930,http://steamcommunity.com/profiles/76561198067598930,,2015-08-08,,730,0 of 1 people (0%) found this review helpful,False,2,2015
76561198067602706,http://steamcommunity.com/profiles/76561198067602706,,2014-07-07,,72850,No ratings yet,False,0,2014
SMDA,http://steamcommunity.com/id/SMDA,,2014-02-21,,271290,No ratings yet,True,2,2014
76561198067607507,http://steamcommunity.com/profiles/76561198067607507,,2014-01-08,,4000,No ratings yet,False,2,2014
76561198067613878,http://steamcommunity.com/profiles/76561198067613878,,2014-01-08,,420,No ratings yet,True,2,2014
76561198067633808,http://steamcommunity.com/profiles/76561198067633808,,2013-12-02,,440,No ratings yet,True,0,2013
goddeitysaviour,http://steamcommunity.com/id/goddeitysaviour,,2015-09-19,,221100,0 of 7 people (0%) found this review helpful,True,0,2015
GVOS,http://steamcommunity.com/id/GVOS,,2015-10-27,,38410,No ratings yet,True,1,2015
memes2k18,http://steamcommunity.com/id/memes2k18,,2015-09-19,,40800,No ratings yet,True,0,2015
76561198067704131,http://steamcommunity.com/profiles/76561198067704131,,2014-11-14,"Last edited December 8, 2015.",72850,No ratings yet,True,1,2014
patrickdahatrick,http://steamcommunity.com/id/patrickdahatrick,,2015-03-28,,238460,1 of 1 people (100%) found this review helpful,True,2,2015
76561198067711740,http://steamcommunity.com/profiles/76561198067711740,,2015-07-30,,352460,0 of 1 people (0%) found this review helpful,True,1,2015
76561198067727994,http://steamcommunity.com/profiles/76561198067727994,,2014-06-19,,219740,0 of 1 people (0%) found this review helpful,True,1,2014
red_og,http://steamcommunity.com/id/red_og,,2013-08-09,,212800,0 of 1 people (0%) found this review helpful,True,0,2013
76561198067736118,http://steamcommunity.com/profiles/76561198067736118,3 people found this review funny,2014-09-26,"Last edited January 24, 2015.",223710,14 of 15 people (93%) found this review helpful,True,0,2014
verraldo,http://steamcommunity.com/id/verraldo,1 person found this review funny,2014-04-26,"Last edited October 7, 2015.",440,18 of 23 people (78%) found this review helpful,True,2,2014
Willyloo,http://steamcommunity.com/id/Willyloo,2 people found this review funny,2015-01-04,,220,6 of 7 people (86%) found this review helpful,True,1,2015
76561198067755161,http://steamcommunity.com/profiles/76561198067755161,1 person found this review funny,2014-07-20,"Last edited July 22, 2015.",304930,4 of 5 people (80%) found this review helpful,True,1,2014
Hudra12,http://steamcommunity.com/id/Hudra12,1 person found this review funny,2015-11-21,,417860,3 of 4 people (75%) found this review helpful,True,1,2015
76561198067771967,http://steamcommunity.com/profiles/76561198067771967,,2014-12-21,,313375,3 of 6 people (50%) found this review helpful,True,0,2014
76561198067774287,http://steamcommunity.com/profiles/76561198067774287,,2014-10-19,,302510,3 of 7 people (43%) found this review helpful,True,2,2014
76561198067794298,http://steamcommunity.com/profiles/76561198067794298,,2014-11-08,,72850,0 of 3 people (0%) found this review helpful,True,2,2014
StillChong,http://steamcommunity.com/id/StillChong,,2014-08-08,,236430,0 of 3 people (0%) found this review helpful,True,2,2014
76561198067818566,http://steamcommunity.com/profiles/76561198067818566,,2014-02-05,,252490,0 of 3 people (0%) found this review helpful,True,2,2014
76561198067833100,http://steamcommunity.com/profiles/76561198067833100,,2015-05-02,,280180,No ratings yet,True,2,2015
76561198067841857,http://steamcommunity.com/profiles/76561198067841857,,2015-11-14,,222880,1 of 2 people (50%) found this review helpful,True,2,2015
elarto56,http://steamcommunity.com/id/elarto56,,2014-10-04,,238320,No ratings yet,True,0,2014
76561198067875234,http://steamcommunity.com/profiles/76561198067875234,,2014-10-04,,224260,No ratings yet,True,0,2014
DansHome2,http://steamcommunity.com/id/DansHome2,,2014-09-22,,24240,No ratings yet,True,0,2014
death115,http://steamcommunity.com/id/death115,,2014-09-21,"Last edited September 21, 2014.",218620,No ratings yet,True,0,2014
billyjmc,http://steamcommunity.com/id/billyjmc,,2014-09-07,"Last edited September 21, 2014.",319510,No ratings yet,True,2,2014
76561198067891679,http://steamcommunity.com/profiles/76561198067891679,,2015-02-26,,233450,1 of 1 people (100%) found this review helpful,True,2,2015
chapolinchgamer,http://steamcommunity.com/id/chapolinchgamer,,2015-12-20,,51100,No ratings yet,True,0,2015
76561198067906460,http://steamcommunity.com/profiles/76561198067906460,,2014-03-15,"Last edited January 18, 2015.",24740,No ratings yet,True,2,2014
76561198067910635,http://steamcommunity.com/profiles/76561198067910635,,2013-12-16,,12360,No ratings yet,True,0,2013
76561198067927375,http://steamcommunity.com/profiles/76561198067927375,,2013-12-14,,208140,No ratings yet,True,2,2013
ItsMalvi,http://steamcommunity.com/id/ItsMalvi,2 people found this review funny,2015-10-01,,274900,5 of 10 people (50%) found this review helpful,False,1,2015
Scrfiin,http://steamcommunity.com/id/Scrfiin,,2015-02-10,,264710,1 of 3 people (33%) found this review helpful,True,2,2015
weeeooowww,http://steamcommunity.com/id/weeeooowww,,2014-11-13,,304930,No ratings yet,True,1,2014
76561198068004397,http://steamcommunity.com/profiles/76561198068004397,,2014-03-13,,8870,1 of 3 people (33%) found this review helpful,True,2,2014
76561198068013690,http://steamcommunity.com/profiles/76561198068013690,,2014-11-14,,265300,67 of 98 people (68%) found this review helpful,False,0,2014
keractagon,http://steamcommunity.com/id/keractagon,3 people found this review funny,2014-11-14,,246620,18 of 23 people (78%) found this review helpful,True,0,2014
76561198068036732,http://steamcommunity.com/profiles/76561198068036732,,2014-11-14,,209650,32 of 51 people (63%) found this review helpful,False,1,2014
76561198068038586,http://steamcommunity.com/profiles/76561198068038586,,2014-11-14,,237930,1 of 1 people (100%) found this review helpful,True,1,2014
Chirox21,http://steamcommunity.com/id/Chirox21,,2015-10-20,,351970,11 of 81 people (14%) found this review helpful,False,0,2015
76561198068069208,http://steamcommunity.com/profiles/76561198068069208,,2013-01-29,,220440,No ratings yet,True,2,2013
tmailler,http://steamcommunity.com/id/tmailler,,2013-01-02,,4920,No ratings yet,True,2,2013
76561198068069824,http://steamcommunity.com/profiles/76561198068069824,,2015-10-18,"Last edited October 24, 2015.",218620,17 of 17 people (100%) found this review helpful,False,2,2015
r1gby3,http://steamcommunity.com/id/r1gby3,,2014-01-26,,211820,No ratings yet,True,2,2014
76561198068079333,http://steamcommunity.com/profiles/76561198068079333,,2014-08-03,,2870,13 of 21 people (62%) found this review helpful,False,0,2014
xboctisbest,http://steamcommunity.com/id/xboctisbest,,2015-12-27,,246900,No ratings yet,True,2,2015
76561198068085975,http://steamcommunity.com/profiles/76561198068085975,1 person found this review funny,2015-01-20,,295110,10 of 19 people (53%) found this review helpful,True,2,2015
76561198068086260,http://steamcommunity.com/profiles/76561198068086260,2 people found this review funny,2015-05-03,,238460,1 of 32 people (3%) found this review helpful,False,2,2015
MrCucumberSauce,http://steamcommunity.com/id/MrCucumberSauce,,2015-10-08,,238910,No ratings yet,True,2,2015
aflooser,http://steamcommunity.com/id/aflooser,,2015-09-30,,236510,No ratings yet,True,2,2015
godpostal,http://steamcommunity.com/id/godpostal,,2015-06-26,"Last edited June 26, 2015.",13570,No ratings yet,True,2,2015
oldskool_retro,http://steamcommunity.com/id/oldskool_retro,,2015-04-03,"Last edited April 3, 2015.",209000,No ratings yet,True,2,2015
76561198068121871,http://steamcommunity.com/profiles/76561198068121871,,2015-04-03,,8080,No ratings yet,False,2,2015
76561198068125093,http://steamcommunity.com/profiles/76561198068125093,,2014-12-07,,203140,No ratings yet,True,2,2014
iforgotusername,http://steamcommunity.com/id/iforgotusername,,2014-11-29,,6910,No ratings yet,True,2,2014
jeremytan05,http://steamcommunity.com/id/jeremytan05,,2014-11-29,,275490,No ratings yet,False,1,2014
keaty100,http://steamcommunity.com/id/keaty100,,2014-11-29,,6860,No ratings yet,True,1,2014
76561198068141385,http://steamcommunity.com/profiles/76561198068141385,,2015-09-17,,351290,No ratings yet,True,2,2015
EdgyAllenPoe,http://steamcommunity.com/id/EdgyAllenPoe,,2015-02-18,,295110,No ratings yet,True,2,2015
76561198068149601,http://steamcommunity.com/profiles/76561198068149601,,2014-05-06,,55110,No ratings yet,True,2,2014
76561198068187703,http://steamcommunity.com/profiles/76561198068187703,,2015-01-22,,218620,No ratings yet,True,2,2015
76561198068197203,http://steamcommunity.com/profiles/76561198068197203,,2014-08-24,,224460,No ratings yet,True,2,2014
76561198068205361,http://steamcommunity.com/profiles/76561198068205361,4 people found this review funny,2015-05-02,,206500,11 of 17 people (65%) found this review helpful,True,2,2015
76561198068207168,http://steamcommunity.com/profiles/76561198068207168,3 people found this review funny,2014-11-25,"Last edited November 25, 2014.",209870,7 of 10 people (70%) found this review helpful,True,2,2014
76561198068232371,http://steamcommunity.com/profiles/76561198068232371,,2014-11-29,"Last edited November 29, 2014.",250600,No ratings yet,True,0,2014
76561198068233289,http://steamcommunity.com/profiles/76561198068233289,,2014-11-26,,264380,No ratings yet,True,1,2014
76561198068234646,http://steamcommunity.com/profiles/76561198068234646,,2015-12-16,,287700,1 of 3 people (33%) found this review helpful,True,1,2015
76561198068236546,http://steamcommunity.com/profiles/76561198068236546,,2015-01-08,,107410,0 of 1 people (0%) found this review helpful,False,2,2015
76561198068242211,http://steamcommunity.com/profiles/76561198068242211,,2013-10-28,,218620,0 of 1 people (0%) found this review helpful,True,1,2013
24453,http://steamcommunity.com/id/24453,,2015-12-04,,237110,No ratings yet,True,1,2015
Peteluke,http://steamcommunity.com/id/Peteluke,,2015-11-28,,265630,No ratings yet,True,0,2015
76561198068265347,http://steamcommunity.com/profiles/76561198068265347,,2014-03-17,,204100,No ratings yet,False,0,2014
76561198068265818,http://steamcommunity.com/profiles/76561198068265818,,2014-03-08,,41010,1 of 2 people (50%) found this review helpful,True,2,2014
76561198068283671,http://steamcommunity.com/profiles/76561198068283671,,2013-03-22,,219640,2 of 4 people (50%) found this review helpful,True,2,2013
oyhoyminoy,http://steamcommunity.com/id/oyhoyminoy,,2014-09-21,,202200,2 of 5 people (40%) found this review helpful,True,1,2014
kolreasdasdasd,http://steamcommunity.com/id/kolreasdasdasd,,2014-06-08,,3800,4 of 10 people (40%) found this review helpful,True,0,2014
76561198068325461,http://steamcommunity.com/profiles/76561198068325461,,2014-06-08,"Last edited June 12, 2014.",42990,0 of 5 people (0%) found this review helpful,False,0,2014
76561198068329154,http://steamcommunity.com/profiles/76561198068329154,,2014-12-30,,287450,No ratings yet,True,1,2014
DOTAultimate321100,http://steamcommunity.com/id/DOTAultimate321100,,2014-12-30,,8930,No ratings yet,True,2,2014
76561198068340253,http://steamcommunity.com/profiles/76561198068340253,,2014-12-30,,221910,No ratings yet,True,1,2014
2448531,http://steamcommunity.com/id/2448531,,2014-01-02,,440,2 of 2 people (100%) found this review helpful,True,2,2014
76561198068356197,http://steamcommunity.com/profiles/76561198068356197,,2014-02-02,,550,No ratings yet,True,2,2014
cooltitan,http://steamcommunity.com/id/cooltitan,,2014-07-04,,218620,1 of 1 people (100%) found this review helpful,True,0,2014
isaacredfist,http://steamcommunity.com/id/isaacredfist,,2013-12-27,"Last edited July 25, 2015.",730,1 of 1 people (100%) found this review helpful,True,1,2013
76561198068387908,http://steamcommunity.com/profiles/76561198068387908,,2014-08-04,,227940,No ratings yet,True,2,2014
76561198068388326,http://steamcommunity.com/profiles/76561198068388326,,2012-11-15,,440,No ratings yet,True,1,2012
76561198068401927,http://steamcommunity.com/profiles/76561198068401927,,2014-06-29,,221100,3 of 3 people (100%) found this review helpful,True,2,2014
76561198068409852,http://steamcommunity.com/profiles/76561198068409852,,2015-05-01,,271590,0 of 1 people (0%) found this review helpful,True,2,2015
kaio-ken,http://steamcommunity.com/id/kaio-ken,,2014-07-04,,34030,3 of 17 people (18%) found this review helpful,False,0,2014
axarator,http://steamcommunity.com/id/axarator,1 person found this review funny,2015-10-26,,730,No ratings yet,True,0,2015
SerenityAndCans,http://steamcommunity.com/id/SerenityAndCans,,2013-04-29,,4000,1 of 1 people (100%) found this review helpful,True,2,2013
ozzot2,http://steamcommunity.com/id/ozzot2,,2014-05-27,"Last edited May 27, 2014.",16730,No ratings yet,True,2,2014
76561198068478204,http://steamcommunity.com/profiles/76561198068478204,,2014-01-13,"Last edited January 13, 2014.",17520,No ratings yet,True,2,2014
76561198068481390,http://steamcommunity.com/profiles/76561198068481390,,2014-01-13,,70,No ratings yet,True,0,2014
76561198068485743,http://steamcommunity.com/profiles/76561198068485743,,2013-04-29,,440,No ratings yet,True,2,2013
EntryFraggerLmao,http://steamcommunity.com/id/EntryFraggerLmao,,2013-04-29,,220,No ratings yet,True,2,2013
76561198068500978,http://steamcommunity.com/profiles/76561198068500978,,2013-04-29,,620,No ratings yet,True,2,2013
76561198068507282,http://steamcommunity.com/profiles/76561198068507282,,2015-08-24,,218620,No ratings yet,True,2,2015
76561198068523806,http://steamcommunity.com/profiles/76561198068523806,,2014-09-08,"Last edited September 8, 2014.",440,No ratings yet,True,0,2014
76561198068547407,http://steamcommunity.com/profiles/76561198068547407,,2015-03-30,,730,1 of 1 people (100%) found this review helpful,False,2,2015
D-Frag,http://steamcommunity.com/id/D-Frag,2 people found this review funny,2015-07-16,,384021,4 of 11 people (36%) found this review helpful,True,1,2015
76561198068572619,http://steamcommunity.com/profiles/76561198068572619,,2015-01-11,,730,2 of 2 people (100%) found this review helpful,True,2,2015
ezrakoenig,http://steamcommunity.com/id/ezrakoenig,,2014-11-25,,274940,3 of 4 people (75%) found this review helpful,True,2,2014
76561198068596019,http://steamcommunity.com/profiles/76561198068596019,,2013-12-15,,224600,11 of 16 people (69%) found this review helpful,True,2,2013
76561198068601242,http://steamcommunity.com/profiles/76561198068601242,,2013-10-28,,238960,2 of 2 people (100%) found this review helpful,True,2,2013
TechyMofo,http://steamcommunity.com/id/TechyMofo,,2013-10-02,,207930,3 of 4 people (75%) found this review helpful,True,2,2013
76561198068613434,http://steamcommunity.com/profiles/76561198068613434,,2013-10-28,,39120,No ratings yet,True,2,2013
BurntToastCasual,http://steamcommunity.com/id/BurntToastCasual,,2013-10-02,,113200,No ratings yet,True,2,2013
76561198068618361,http://steamcommunity.com/profiles/76561198068618361,,2013-08-24,,24740,No ratings yet,True,2,2013
revickz,http://steamcommunity.com/id/revickz,,2015-01-10,,4000,0 of 1 people (0%) found this review helpful,True,2,2015
